name,label,gender,region,format
zarin dadabhoy,PERSON,male,parsi,lower
Sagar Vidya Gadri,PERSON,female,rajasthani,three_part
RATNASAGAR NARAYAN MEV,PERSON,male,jain,three_part_upper
S Raha,PERSON,female,bengali,initial_lastname
Thapar Harpreet,PERSON,female,punjabi,lastname_firstname
Godara Girish,PERSON,male,hindi,lastname_firstname
Bhrigu T,PERSON,male,assamese,firstname_initial
Gahlot Charvi,PERSON,female,hindi,lastname_firstname
Banno Parihar,PERSON,female,rajasthani,firstname_lastname
Samantray Jalandhar,PERSON,male,odia,lastname_firstname
SHALIGRAM LIMBANI,PERSON,male,jain,upper
DURGI SHARMA,PERSON,female,hindi,upper
sarojini ranganathan,PERSON,female,tamil,lower
gouri subudhi,PERSON,female,odia,lower
MIRA AGNIHOTRI,PERSON,female,rajasthani,upper
Sivagami N,PERSON,female,tamil,firstname_initial
David Keerthi,PERSON,female,malayalam,lastname_firstname
L Ranade,PERSON,female,marathi,initial_lastname
Namdev S,PERSON,male,marathi,firstname_initial
Pallabi,PERSON,female,odia,firstname_only
Kundan Dandriyal,PERSON,male,jain,firstname_lastname
lingamma suvarna,PERSON,female,kannada,lower
Chellam B,PERSON,female,tamil,firstname_initial
P Venugopal,PERSON,male,tamil,initial_lastname
Aarav,PERSON,male,hindi,firstname_only
Ramachandran Ponni,PERSON,female,tamil,lastname_firstname
Sharda,PERSON,female,marathi,firstname_only
elvis kala,PERSON,male,christian,lower
Ghazala F,PERSON,female,muslim,firstname_initial
APHI RYMBAI,PERSON,female,northeast,upper
S Bagchi,PERSON,male,bengali,initial_lastname
I Hajong,PERSON,female,northeast,initial_lastname
nicholas gangwar,PERSON,male,christian,lower
N Yerraguntla,PERSON,male,telugu,initial_lastname
Dubash Irani,PERSON,male,parsi,lastname_firstname
Priya Jacob,PERSON,female,malayalam,firstname_lastname
Manuj S,PERSON,male,assamese,firstname_initial
Purushottam P,PERSON,male,telugu,firstname_initial
SUJAN DHILLON,PERSON,male,punjabi,upper
vasanthi deshmukh,PERSON,female,kannada,lower
Gulshanbanoo Dubash,PERSON,female,parsi,firstname_lastname
Puttamma,PERSON,female,kannada,firstname_only
KARTHIK THIRUNAVUKKARASU,PERSON,male,tamil,upper
R Dhaka,PERSON,male,jain,initial_lastname
Idris M,PERSON,male,muslim,firstname_initial
sisir saren,PERSON,male,bengali,lower
Delna D,PERSON,female,parsi,firstname_initial
Jat Karunesh,PERSON,male,hindi,lastname_firstname
Chakraborty Ranajit,PERSON,male,bengali,lastname_firstname
Changezi Zaid,PERSON,male,muslim,lastname_firstname
P Sambandam,PERSON,female,tamil,initial_lastname
Chattopadhyay Arijit,PERSON,male,bengali,lastname_firstname
Gautam H,PERSON,male,gujarati,firstname_initial
Biswas Kaushiki,PERSON,female,bengali,lastname_firstname
douglas chettiar,PERSON,male,christian,lower
R Sardar,PERSON,male,marathi,initial_lastname
Mukherjee Kalindi,PERSON,female,assamese,lastname_firstname
suneet narula,PERSON,female,punjabi,lower
MEMCHA BODO,PERSON,female,northeast,upper
S V Randhawa,PERSON,female,punjabi,initials_lastname
Damyanti K,PERSON,female,jain,firstname_initial
P S Narang,PERSON,male,rajasthani,initials_lastname
SARADHA LAKSHMANAN,PERSON,female,tamil,upper
Angom B,PERSON,female,northeast,firstname_initial
S Panchal,PERSON,female,gujarati,initial_lastname
Sameer Tanwar,PERSON,male,hindi,firstname_lastname
Namita Burman,PERSON,female,assamese,firstname_lastname
MOUSUMI SASMAL,PERSON,female,bengali,upper
Rebari Badami,PERSON,female,rajasthani,lastname_firstname
Ratansha Choksy,PERSON,male,parsi,firstname_lastname
B More,PERSON,male,marathi,initial_lastname
Raghunath Ratan Nair,PERSON,male,tamil,three_part
Viraf Marshall,PERSON,male,parsi,firstname_lastname
sunil darji,PERSON,male,gujarati,lower
SHANKAR JEDHE,PERSON,male,marathi,upper
Mekhala B,PERSON,female,bengali,firstname_initial
J Pothen,PERSON,female,malayalam,initial_lastname
Hursh Sarkari,PERSON,female,parsi,firstname_lastname
Rindalin M,PERSON,female,northeast,firstname_initial
Tanya L,PERSON,female,hindi,firstname_initial
Amelia Dalal,PERSON,female,christian,firstname_lastname
farhan firangi,PERSON,male,muslim,lower
hijam garo,PERSON,female,northeast,lower
Ghori Ghalib,PERSON,male,muslim,lastname_firstname
vidya gadad,PERSON,female,kannada,lower
GAJINDER LEHAL,PERSON,male,punjabi,upper
biplab chhetri,PERSON,male,assamese,lower
Saren Sisir,PERSON,male,bengali,lastname_firstname
Spenta Minocherhomji,PERSON,female,parsi,firstname_lastname
TEHEMTEN MANECKJI,PERSON,male,parsi,upper
Luthra Lekh,PERSON,male,hindi,lastname_firstname
Subbulakshmi Iyengar,PERSON,female,tamil,firstname_lastname
Devang P,PERSON,male,gujarati,firstname_initial
S Pagidipalli,PERSON,female,telugu,initial_lastname
Viraf J,PERSON,male,parsi,firstname_initial
Shobhna S,PERSON,female,gujarati,firstname_initial
yellaiah chandra,PERSON,male,telugu,lower
Geetadevi,PERSON,female,jain,firstname_only
simanta karmakar,PERSON,male,assamese,lower
ATHOKPAM MAHILARY,PERSON,female,northeast,upper
raima saren,PERSON,female,bengali,lower
Ghanchi Jagruti,PERSON,female,gujarati,lastname_firstname
Velusamy Kalaivanan,PERSON,male,tamil,lastname_firstname
Srimanta,PERSON,male,assamese,firstname_only
JADAV KAR,PERSON,male,assamese,upper
B Thaker,PERSON,male,jain,initial_lastname
prahalad luthra,PERSON,male,jain,lower
Ghori Noori,PERSON,female,muslim,lastname_firstname
chamundeshwari nandyala,PERSON,female,telugu,lower
S Mohani,PERSON,female,muslim,initial_lastname
Edalji Tehmi,PERSON,female,parsi,lastname_firstname
Hanumanthappa G,PERSON,male,kannada,firstname_initial
Paite Thangkhiew,PERSON,male,northeast,lastname_firstname
B Adhikari,PERSON,male,assamese,initial_lastname
lovlina lamkang,PERSON,female,northeast,lower
valerie nijjar,PERSON,female,punjabi,lower
Tilak,PERSON,male,assamese,firstname_only
Siyag Raghav,PERSON,male,hindi,lastname_firstname
M Paranjape,PERSON,female,marathi,initial_lastname
H B Pagare,PERSON,male,marathi,initials_lastname
NITHYANANDAN GANAPATHY,PERSON,male,tamil,upper
Shanbor S,PERSON,male,northeast,firstname_initial
Davar Tehmina,PERSON,female,parsi,lastname_firstname
C Kayal,PERSON,female,christian,initial_lastname
Mithoo M,PERSON,female,parsi,firstname_initial
udaykumar karkera,PERSON,male,kannada,lower
Hannah Singh,PERSON,female,christian,firstname_lastname
CHHOTU JANGID,PERSON,male,hindi,upper
Suhara Antony,PERSON,female,malayalam,firstname_lastname
Prerna P,PERSON,female,hindi,firstname_initial
B R Bisht,PERSON,male,christian,initials_lastname
SASMITA KHUNTIA,PERSON,female,odia,upper
Tandon Cynthia,PERSON,female,christian,lastname_firstname
Aruna K,PERSON,female,telugu,firstname_initial
framroze doctor,PERSON,male,parsi,lower
Jannat,PERSON,female,hindi,firstname_only
Nathmal,PERSON,male,jain,firstname_only
sarojini murugesan,PERSON,female,tamil,lower
D Namboothiri,PERSON,female,malayalam,initial_lastname
Walter Godara,PERSON,male,christian,firstname_lastname
Chubala Kabui,PERSON,female,northeast,firstname_lastname
K Sahni,PERSON,female,punjabi,initial_lastname
Jain Rajmal,PERSON,male,rajasthani,lastname_firstname
N Karve,PERSON,female,marathi,initial_lastname
E Nazir,PERSON,male,parsi,initial_lastname
E Batliboi,PERSON,male,parsi,initial_lastname
girija gunturi,PERSON,female,telugu,lower
R N Ranganathan,PERSON,male,tamil,initials_lastname
Manish C,PERSON,male,hindi,firstname_initial
Ishita Rathore,PERSON,female,hindi,firstname_lastname
Pangambam,PERSON,female,northeast,firstname_only
bhupen kipgen,PERSON,male,assamese,lower
pavithra bagi,PERSON,female,kannada,lower
Kharat Suhasini,PERSON,female,marathi,lastname_firstname
Haokip Oinam,PERSON,male,northeast,lastname_firstname
G Madani,PERSON,female,muslim,initial_lastname
Heisnam Khampti,PERSON,female,northeast,firstname_lastname
Kala Navya,PERSON,female,hindi,lastname_firstname
Beena Sivadasan,PERSON,female,malayalam,firstname_lastname
J Yadav,PERSON,male,christian,initial_lastname
Jamsheed C,PERSON,male,parsi,firstname_initial
Hariharan Rathinavelu,PERSON,male,tamil,lastname_firstname
D Peter,PERSON,male,malayalam,initial_lastname
reetinder luthra,PERSON,female,punjabi,lower
Shahid Lochan Danapur,PERSON,male,muslim,three_part
E Gabriel,PERSON,male,christian,initial_lastname
KHURSHED BAMJI,PERSON,male,parsi,upper
Lariot Rai,PERSON,male,northeast,firstname_lastname
Chitra Palanisamy,PERSON,female,tamil,firstname_lastname
Rabari Labhuben,PERSON,female,jain,lastname_firstname
K Brahma,PERSON,male,northeast,initial_lastname
jayesh makwana,PERSON,male,gujarati,lower
Jaspreet K,PERSON,male,punjabi,firstname_initial
BABASAHEB SARPOTDAR,PERSON,male,marathi,upper
Akhila,PERSON,female,telugu,firstname_only
RASHEED TITUS,PERSON,male,malayalam,upper
Omesh Tailor,PERSON,male,gujarati,firstname_lastname
ambika elangovan,PERSON,female,tamil,lower
I Deobandi,PERSON,female,muslim,initial_lastname
Rajkumar S,PERSON,male,northeast,firstname_initial
Maiya Onkarappa,PERSON,male,kannada,lastname_firstname
VIRENDRA DUBEY,PERSON,male,rajasthani,upper
U Sivadasan,PERSON,male,malayalam,initial_lastname
B Dehuri,PERSON,male,odia,initial_lastname
ranjit pal,PERSON,male,bengali,lower
Venugopal,PERSON,male,tamil,firstname_only
Pandit Avinash,PERSON,male,marathi,lastname_firstname
Sherpa Chameli,PERSON,female,assamese,lastname_firstname
Leelabai Pokhriyal,PERSON,female,rajasthani,firstname_lastname
Vaidehi N,PERSON,female,telugu,firstname_initial
Kartik Bose,PERSON,male,bengali,firstname_lastname
Goswami Leonard,PERSON,male,christian,lastname_firstname
L Dandapat,PERSON,female,bengali,initial_lastname
DAKSHA BHOIR,PERSON,female,marathi,upper
Rosalind R,PERSON,female,christian,firstname_initial
RITI GHOSHAL,PERSON,female,bengali,upper
Devi Janakidam,PERSON,male,telugu,lastname_firstname
Naik Abhijit,PERSON,male,bengali,lastname_firstname
Rabha Bhaichung,PERSON,male,northeast,lastname_firstname
Kashmiri Fahad,PERSON,male,muslim,lastname_firstname
lilabai bhatt,PERSON,female,rajasthani,lower
Ramulamma T,PERSON,female,telugu,firstname_initial
Sharon B,PERSON,female,christian,firstname_initial
J Ilanchezhian,PERSON,male,christian,initial_lastname
G Maddala,PERSON,male,telugu,initial_lastname
Sodhi Beant,PERSON,female,punjabi,lastname_firstname
Dinkar P,PERSON,male,telugu,firstname_initial
jagannath kolhatkar,PERSON,male,marathi,lower
Dabhi Gomti,PERSON,female,jain,lastname_firstname
Rodhi Bansal,PERSON,female,rajasthani,firstname_lastname
Atul Chakraborty,PERSON,male,assamese,firstname_lastname
shibu krishnan,PERSON,male,malayalam,lower
Govindan Siju,PERSON,male,malayalam,lastname_firstname
Lakra Sushant,PERSON,male,odia,lastname_firstname
Baldev P,PERSON,male,punjabi,firstname_initial
R Gavhane,PERSON,male,marathi,initial_lastname
Patel Siddharth,PERSON,male,gujarati,lastname_firstname
Arundhati Lahiri,PERSON,female,bengali,firstname_lastname
G Bandyopadhyay,PERSON,male,christian,initial_lastname
Khurana Chamkaur,PERSON,male,punjabi,lastname_firstname
S Pathan,PERSON,male,hindi,initial_lastname
Gokulnath A,PERSON,male,tamil,firstname_initial
PALLABI SYIEM,PERSON,female,assamese,upper
Oviya,PERSON,female,hindi,firstname_only
LATA KHANDELWAL,PERSON,female,jain,upper
JAYAPRAKASH PARIMI,PERSON,male,telugu,upper
D S Davar,PERSON,female,parsi,initials_lastname
KOKILABEN PATHAK,PERSON,female,jain,upper
SUGATA KUNDU,PERSON,female,bengali,upper
RANI PHULE,PERSON,female,marathi,upper
RAJMAL CHANDEL,PERSON,male,rajasthani,upper
Adinarayana,PERSON,male,telugu,firstname_only
Harsharan S,PERSON,female,punjabi,firstname_initial
manda vichare,PERSON,female,marathi,lower
Jamshed Dubash,PERSON,female,parsi,firstname_lastname
Thiyam R,PERSON,female,northeast,firstname_initial
Mandal Chameli,PERSON,female,assamese,lastname_firstname
Veeralakshmi Somasundaram,PERSON,female,tamil,firstname_lastname
BASANT SUTHAR,PERSON,male,hindi,upper
O Debbarma,PERSON,female,northeast,initial_lastname
Meitei Kasturi,PERSON,female,assamese,lastname_firstname
Virsa Romana,PERSON,male,punjabi,firstname_lastname
Pappammal Ganapathy,PERSON,female,tamil,firstname_lastname
DAGADU YEWALE,PERSON,male,marathi,upper
J K Debnath,PERSON,male,christian,initials_lastname
Irom C,PERSON,male,northeast,firstname_initial
Ralte Imoba,PERSON,male,northeast,lastname_firstname
N Gilani,PERSON,female,muslim,initial_lastname
Naik Devajit,PERSON,male,assamese,lastname_firstname
Balkar,PERSON,male,punjabi,firstname_only
Dawood Bakshi,PERSON,male,muslim,firstname_lastname
J Khurana,PERSON,male,punjabi,initial_lastname
Jodhsingh J,PERSON,male,rajasthani,firstname_initial
J Sangha,PERSON,male,punjabi,initial_lastname
Roy Raychaudhuri,PERSON,male,christian,firstname_lastname
Kamlesh,PERSON,male,gujarati,firstname_only
S Teli,PERSON,male,hindi,initial_lastname
arnavaz pochkhanawala,PERSON,female,parsi,lower
Irfan H,PERSON,male,muslim,firstname_initial
Faith Kotal,PERSON,female,christian,firstname_lastname
jitendra luhar,PERSON,male,hindi,lower
Hanif M,PERSON,male,muslim,firstname_initial
M Tendulkar,PERSON,male,marathi,initial_lastname
Revathi I,PERSON,female,tamil,firstname_initial
Mallika R,PERSON,female,tamil,firstname_initial
Pathak Surja,PERSON,female,rajasthani,lastname_firstname
Spenta Framjee,PERSON,male,parsi,firstname_lastname
Anand Har Dhaka,PERSON,male,hindi,three_part
Paresh Sasmal,PERSON,male,assamese,firstname_lastname
ANIRUDH BHAT,PERSON,male,kannada,upper
Indumati Inamdar,PERSON,female,marathi,firstname_lastname
Dina Shree Tata,PERSON,female,parsi,three_part
Liladhar Chopra,PERSON,male,rajasthani,firstname_lastname
Aziz F,PERSON,male,muslim,firstname_initial
MANOJ SARANGI,PERSON,male,odia,upper
AHIMSA SARASWAT,PERSON,female,jain,upper
Surekha A,PERSON,female,telugu,firstname_initial
Ahlawat Vikash,PERSON,male,hindi,lastname_firstname
A Ahmed,PERSON,female,muslim,initial_lastname
Surojit,PERSON,male,bengali,firstname_only
jenito lushei,PERSON,male,northeast,lower
A Liangmai,PERSON,female,northeast,initial_lastname
Gyarsi R,PERSON,female,rajasthani,firstname_initial
Krishna Adinarayana,PERSON,male,telugu,lastname_firstname
BARSHA MOHANTY,PERSON,female,odia,upper
Andrew B,PERSON,male,christian,firstname_initial
Sahoo Padmalaya,PERSON,female,odia,lastname_firstname
M Palaparthi,PERSON,male,telugu,initial_lastname
lingaraju poojary,PERSON,male,kannada,lower
Apte Indira,PERSON,female,marathi,lastname_firstname
D H Maity,PERSON,female,assamese,initials_lastname
Sisodia Gokulchand,PERSON,male,rajasthani,lastname_firstname
KETAKI VICHARE,PERSON,female,marathi,upper
Debendra S,PERSON,male,odia,firstname_initial
Niharika T,PERSON,female,assamese,firstname_initial
S U Nair,PERSON,female,malayalam,initials_lastname
sreekanth lakshmanan,PERSON,male,malayalam,lower
Jannat M,PERSON,female,hindi,firstname_initial
Sarkari Delna,PERSON,female,parsi,lastname_firstname
Beg Aleena,PERSON,female,muslim,lastname_firstname
F Antia,PERSON,female,parsi,initial_lastname
madhuriben kachhwaha,PERSON,female,jain,lower
Sohan Gujral,PERSON,male,punjabi,firstname_lastname
Clement Sekharan,PERSON,male,christian,firstname_lastname
Tejpal Liddar,PERSON,female,punjabi,firstname_lastname
Pratima C,PERSON,female,assamese,firstname_initial
Salim Nair,PERSON,male,malayalam,firstname_lastname
Khojeste Tata,PERSON,male,parsi,firstname_lastname
Rajak Bornali,PERSON,female,assamese,lastname_firstname
Mehra Basanti,PERSON,female,rajasthani,lastname_firstname
M Sharma,PERSON,female,telugu,initial_lastname
Gangte Vimenuo,PERSON,female,northeast,lastname_firstname
Amarchand Brahmbhatt,PERSON,male,jain,firstname_lastname
prabhat bhati,PERSON,male,hindi,lower
ponnammal rajagopal,PERSON,female,tamil,lower
Bejan D,PERSON,male,parsi,firstname_initial
Vibhuti Lingamma,PERSON,female,kannada,lastname_firstname
K Gajula,PERSON,male,telugu,initial_lastname
Jerbai E,PERSON,female,parsi,firstname_initial
Tata Dina,PERSON,female,parsi,lastname_firstname
G Kurien,PERSON,male,christian,initial_lastname
A Divakaran,PERSON,male,malayalam,initial_lastname
E Javeri,PERSON,female,parsi,initial_lastname
Sultana M,PERSON,female,muslim,firstname_initial
Vibhuti Kempegowda,PERSON,male,kannada,lastname_firstname
HANNAH RAWALIYA,PERSON,female,christian,upper
Nehra Sunder,PERSON,female,rajasthani,lastname_firstname
Hormazd Havewala,PERSON,male,parsi,firstname_lastname
Leishangthem M,PERSON,female,northeast,firstname_initial
Idris D,PERSON,male,muslim,firstname_initial
Pushpa Udupa,PERSON,female,kannada,firstname_lastname
WINIFRED SUNDARI AGARWAL,PERSON,female,christian,three_part_upper
Radhakrishnan,PERSON,male,malayalam,firstname_only
Geraldine Premi Ghosh,PERSON,female,christian,three_part
B Jat,PERSON,male,rajasthani,initial_lastname
PRALHAD GHULE,PERSON,male,marathi,upper
Nithyanandan,PERSON,male,tamil,firstname_only
Devaraj S,PERSON,male,tamil,firstname_initial
Kaur Gurjeet,PERSON,female,punjabi,lastname_firstname
AKBAR SULTANPUR,PERSON,male,muslim,upper
F G Dastoor,PERSON,male,parsi,initials_lastname
Rodhi B,PERSON,female,rajasthani,firstname_initial
Bilkis Deobandi,PERSON,female,muslim,firstname_lastname
Dalvi Shamika,PERSON,female,marathi,lastname_firstname
pundlik kunte,PERSON,male,marathi,lower
Oviya A,PERSON,female,tamil,firstname_initial
Shamsunnahar B,PERSON,female,muslim,firstname_initial
Nancy,PERSON,female,christian,firstname_only
J Dayal,PERSON,female,punjabi,initial_lastname
D Soren,PERSON,female,assamese,initial_lastname
Duraipandi,PERSON,male,tamil,firstname_only
Ponnamma K,PERSON,female,malayalam,firstname_initial
manik mahata,PERSON,male,assamese,lower
mridul kabui,PERSON,male,assamese,lower
Nilesh Trivedi,PERSON,male,gujarati,firstname_lastname
ATHOKPAM RABHA,PERSON,female,northeast,upper
S Bargoti,PERSON,female,christian,initial_lastname
Phani N,PERSON,male,assamese,firstname_initial
Telem V,PERSON,female,northeast,firstname_initial
nagamani gunturi,PERSON,female,telugu,lower
Choti A,PERSON,female,rajasthani,firstname_initial
ABDUL KAIMAL,PERSON,male,malayalam,upper
Saad B,PERSON,male,muslim,firstname_initial
Dheeraj G,PERSON,male,telugu,firstname_initial
Mandira Mitra,PERSON,female,bengali,firstname_lastname
jason raturi,PERSON,male,christian,lower
L R Azmi,PERSON,female,muslim,initials_lastname
Mehroo J,PERSON,female,parsi,firstname_initial
Kumaresan Meganathan,PERSON,male,tamil,firstname_lastname
XERXES LAMBU KATRAK,PERSON,male,parsi,three_part_upper
Hazel B,PERSON,female,christian,firstname_initial
Deborah H,PERSON,female,christian,firstname_initial
Cherian Haseena,PERSON,female,malayalam,lastname_firstname
kulamani suna,PERSON,male,odia,lower
AJITHA BEGUM NAIR,PERSON,female,malayalam,three_part_upper
Tehemten,PERSON,male,parsi,firstname_only
THULASI RAGHU,PERSON,female,malayalam,upper
Engineer Hemlataben,PERSON,female,jain,lastname_firstname
Bijayini J,PERSON,female,odia,firstname_initial
NGANGOM MOYON,PERSON,male,northeast,upper
Lalit Gajjar,PERSON,male,gujarati,firstname_lastname
Kannan N,PERSON,male,tamil,firstname_initial
Hammad Jafri,PERSON,male,muslim,firstname_lastname
heidi khurana,PERSON,female,christian,lower
VALERIE NADAR,PERSON,female,christian,upper
puneet madhani,PERSON,male,gujarati,lower
gayathri chelladurai,PERSON,female,tamil,lower
R Rathod,PERSON,male,gujarati,initial_lastname
CHITTA BISOI,PERSON,male,odia,upper
S Tiwari,PERSON,female,jain,initial_lastname
Rodhi G,PERSON,female,rajasthani,firstname_initial
