name,label,category,source,augmentation
MehtaSnackBar,MERCHANT,restaurant,local_pattern,augmented
Dinesh uo Parts,MERCHANT,auto,local_pattern,augmented
FaithBookStore,MERCHANT,stationery,local_pattern,augmented
Clod  Drink  Zone,MERCHANT,local_shop,desi_pattern,augmented
Pillai Fuel Station,MERCHANT,fuel,local_pattern,original
Saraswati Spare..,MERCHANT,auto,local_pattern,augmented
E- Chaat Crne,MERCHANT,restaurant,local_pattern,augmented
Lakshmi Furnishing-392,MERCHANT,furniture,local_pattern,augmented
Subham  Silk  House,MERCHANT,clothing,local_pattern,augmented
Sunrise Medical Agency,MERCHANT,medical,local_pattern,original
NEFT-Chacha School,MERCHANT,education,local_pattern,augmented
Tayyab Chai Point,MERCHANT,restaurant,local_pattern,original
Chhotu oble Point,MERCHANT,electronics,local_pattern,augmented
Cham***,MERCHANT,electronics,local_pattern,augmented
Khalsa Digital Sturdio,MERCHANT,stationery,local_pattern,augmented
Platinum Readymade,MERCHANT,clothing,local_pattern,original
Jadeja Ornaments,MERCHANT,jewellery,local_pattern,original
Bose Manufacturing,MERCHANT,local_shop,local_pattern,original
Dutta Shop-511,MERCHANT,local_shop,local_pattern,augmented
Behera CA Firm613,MERCHANT,professional,local_pattern,augmented
Munan AC Service,MERCHANT,electronics,local_pattern,augmented
Mecca Cliinc,MERCHANT,medical,local_pattern,augmented
Global  Garage,MERCHANT,auto,local_pattern,augmented
Dash Bullion,MERCHANT,jewellery,local_pattern,original
NEFT-Ideal Institute,MERCHANT,education,local_pattern,augmented
Iyer Sports,MERCHANT,local_shop,local_pattern,original
UPI/Sai Ram Digital,MERCHANT,electronics,local_pattern,augmented
Best.Advisory,MERCHANT,professional,local_pattern,augmented
Khurana/Silver/House,MERCHANT,jewellery,local_pattern,augmented
EliteKitchen,MERCHANT,furniture,local_pattern,augmented
Rajesh/Chai/Wala,MERCHANT,local_shop,desi_pattern,augmented
Briyani Hub,MERCHANT,local_shop,desi_pattern,augmented
Tau-Health-Centre,MERCHANT,medical,local_pattern,augmented
Amma Furniture,MERCHANT,furniture,local_pattern,original
Verma Furniture House,MERCHANT,furniture,local_pattern,original
Ahmed Advisory,MERCHANT,professional,local_pattern,original
Maa Savraswati Xerox,MERCHANT,stationery,local_pattern,augmented
Crystal Digital-689,MERCHANT,electronics,local_pattern,augmented
Gol San,MERCHANT,hardware,local_pattern,augmented
Tripdathi Diagnostics,MERCHANT,medical,local_pattern,augmented
Grand Electrnoics,MERCHANT,electronics,local_pattern,augmented
Clas Clot Hous,MERCHANT,clothing,local_pattern,augmented
Pink ..,MERCHANT,professional,local_pattern,augmented
Gauri Building Material,MERCHANT,hardware,local_pattern,original
Uber Moto,MERCHANT,travel_mobility,real_brand,original
Jadeja Curtains,MERCHANT,furniture,local_pattern,original
Metro_&_Associates,MERCHANT,professional,local_pattern,augmented
Subramanian Makeover Studio-144,MERCHANT,salon,local_pattern,augmented
Goldy Surgical/32,MERCHANT,medical,local_pattern,augmented
IMPS-Guddu Ortho Clinic,MERCHANT,medical,local_pattern,augmented
Verma Sofa House-5081,MERCHANT,furniture,local_pattern,augmented
Radha Paints,MERCHANT,hardware,local_pattern,original
Radhey Chemist,MERCHANT,medical,local_pattern,original
PearlCNGStation,MERCHANT,fuel,local_pattern,augmented
Tushar Chicken Corner-745,MERCHANT,restaurant,local_pattern,augmented
Jagannath Fabrics,MERCHANT,clothing,local_pattern,original
Chhotu Spare Par..,MERCHANT,auto,local_pattern,augmented
Glbal Fashion Hb,MERCHANT,clothing,local_pattern,augmented
Devi Hadare,MERCHANT,hardware,local_pattern,augmented
Mishra Gym HTD,MERCHANT,local_shop,local_pattern,augmented
Kale Fashion H,MERCHANT,clothing,local_pattern,augmented
Sant Building Material,MERCHANT,hardware,local_pattern,original
Azad Courier,MERCHANT,travel,local_pattern,original
NEFT-Golden Medicals,MERCHANT,medical,local_pattern,augmented
Geeta Moblie Point,MERCHANT,electronics,local_pattern,augmented
Dash Tourims,MERCHANT,travel,local_pattern,augmented
TayyabBeautySalon,MERCHANT,salon,local_pattern,augmented
Kavita Precious,MERCHANT,jewellery,local_pattern,original
Fortune Unisex S,MERCHANT,salon,local_pattern,augmented
Sharma Addvisory,MERCHANT,professional,local_pattern,augmented
Sethji Coaching,MERCHANT,education,local_pattern,original
Priya Chaat P,MERCHANT,local_shop,desi_pattern,augmented
Sabka Home Deo,MERCHANT,furniture,local_pattern,augmented
Sabka  Filling  Station,MERCHANT,fuel,local_pattern,augmented
Mohit Staionry,MERCHANT,stationery,local_pattern,augmented
Vhela Yoga Centre,MERCHANT,local_shop,local_pattern,augmented
Nana/IT/Soolutions,MERCHANT,electronics,local_pattern,augmented
PAY-Amber General Store,MERCHANT,local_shop,local_pattern,augmented
Khan Tailor,MERCHANT,clothing,local_pattern,original
Allied Courier,MERCHANT,travel,local_pattern,original
New Trael,MERCHANT,travel,local_pattern,augmented
Barkat-Furniture-House,MERCHANT,furniture,local_pattern,augmented
BhavaniCommunication,MERCHANT,electronics,local_pattern,augmented
P2P-Bhatt Pvt Ltd,MERCHANT,local_shop,local_pattern,augmented
Chakraborty Agency,MERCHANT,local_shop,local_pattern,original
Lakshmi Electronics,MERCHANT,electronics,local_pattern,original
P2P-Sunil Clinic,MERCHANT,medical,local_pattern,augmented
Santoshi Chemist,MERCHANT,medical,local_pattern,original
Krishna & Co,MERCHANT,professional,local_pattern,original
Bhai Cycle Store,MERCHANT,auto,local_pattern,original
Faiz Archtect,MERCHANT,professional,local_pattern,augmented
Anil Depatrmental Store,MERCHANT,local_shop,local_pattern,augmented
Progres***,MERCHANT,professional,local_pattern,augmented
Speeed Precious23,MERCHANT,jewellery,local_pattern,augmented
Chauredi Tour & Travels,MERCHANT,travel,local_pattern,augmented
ParmarKaStore,MERCHANT,local_shop,desi_pattern,augmented
Mangal Tr House,MERCHANT,auto,local_pattern,augmented
Tushar Conultant,MERCHANT,professional,local_pattern,augmented
Quick Bridal St,MERCHANT,salon,local_pattern,augmented
Ganesh Unisex Sallon,MERCHANT,salon,local_pattern,augmented
Gill Elecctricals,MERCHANT,hardware,local_pattern,augmented
Ola/Electric,MERCHANT,fuel_auto,real_brand,augmented
Gurdwa Photo Studio,MERCHANT,stationery,local_pattern,augmented
Subham***,MERCHANT,education,local_pattern,augmented
City Associates,MERCHANT,local_shop,local_pattern,original
Bose Faily Resturant,MERCHANT,restaurant,local_pattern,augmented
Vitthal...,MERCHANT,local_shop,local_pattern,augmented
Bawa Pet Sop,MERCHANT,local_shop,local_pattern,augmented
Modi Emporium,MERCHANT,local_shop,local_pattern,original
Bhav Gold & Silv,MERCHANT,jewellery,local_pattern,augmented
Sai Ra...,MERCHANT,stationery,local_pattern,augmented
Rohit Petrol,MERCHANT,fuel,local_pattern,augmented
Chopra Moto..,MERCHANT,auto,local_pattern,augmented
Ice Cream Zone,MERCHANT,local_shop,desi_pattern,original
Vaghela Learning Centre,MERCHANT,education,local_pattern,original
Paitl Biryani Corner,MERCHANT,restaurant,local_pattern,augmented
Batt Servies,MERCHANT,local_shop,local_pattern,augmented
Dubey Fabrics,MERCHANT,clothing,local_pattern,original
Lala Tea Stall BFU,MERCHANT,restaurant,local_pattern,augmented
Ashok Salon,MERCHANT,salon,local_pattern,original
Mata Optisc,MERCHANT,local_shop,local_pattern,augmented
Singh Unisex Salon,MERCHANT,salon,local_pattern,original
Shukla Nursing Home,MERCHANT,medical,local_pattern,original
BhatiaSofaHouse,MERCHANT,furniture,local_pattern,augmented
Ramesh Home Decor203,MERCHANT,furniture,local_pattern,augmented
Sabka Diamond,MERCHANT,jewellery,local_pattern,original
gaURi-nuRsery,MERCHANT,local_shop,local_pattern,augmented
Tradition   Hair   Cutting,MERCHANT,salon,local_pattern,augmented
Waghmare Logistics,MERCHANT,travel,local_pattern,original
Indian O...,MERCHANT,fuel_auto,real_brand,augmented
Shre Sare Empo,MERCHANT,clothing,local_pattern,augmented
P2P-Venkateswara Services,MERCHANT,local_shop,local_pattern,augmented
Vaishnavi.Clinic,MERCHANT,medical,local_pattern,augmented
Smart CA Firm/12,MERCHANT,professional,local_pattern,augmented
Smart.Classes,MERCHANT,education,local_pattern,augmented
AlFatahJuiceCorner,MERCHANT,restaurant,local_pattern,augmented
IMPS-Mondal Computers,MERCHANT,electronics,local_pattern,augmented
Pi Ta Co,MERCHANT,professional,local_pattern,augmented
Uiversl Express,MERCHANT,travel,local_pattern,augmented
New Tax Consultant-6663,MERCHANT,professional,local_pattern,augmented
Perfect Gold & Silver,MERCHANT,jewellery,local_pattern,original
Chaughan Boutique,MERCHANT,clothing,local_pattern,augmented
Allied Bakery,MERCHANT,restaurant,local_pattern,original
Silver Makeover Stu..,MERCHANT,salon,local_pattern,augmented
Goldy Stationers,MERCHANT,stationery,local_pattern,original
Solanki Jewellers,MERCHANT,jewellery,local_pattern,original
Torat Ka tore,MERCHANT,local_shop,desi_pattern,augmented
ManojDiagnostics,MERCHANT,medical,local_pattern,augmented
Premier  Salon,MERCHANT,salon,local_pattern,augmented
Mahadev-Institute,MERCHANT,education,local_pattern,augmented
Sand Move & Pack,MERCHANT,travel,local_pattern,augmented
Shri Balaji Seices,MERCHANT,local_shop,local_pattern,augmented
Smrt Cemnt Store,MERCHANT,hardware,local_pattern,augmented
Santoshi Car Wash,MERCHANT,auto,local_pattern,original
Saxena/Photo/Studio,MERCHANT,stationery,local_pattern,augmented
Adarsh Gas Agenyc,MERCHANT,fuel,local_pattern,augmented
Fortune.Provision.Store,MERCHANT,local_shop,local_pattern,augmented
Tandno Chemist,MERCHANT,medical,local_pattern,augmented
Sarka Courir Service,MERCHANT,travel,local_pattern,augmented
Pojoa TV Repair,MERCHANT,electronics,local_pattern,augmented
FaithMithaiBhandar,MERCHANT,restaurant,local_pattern,augmented
Suresh Centre,MERCHANT,local_shop,local_pattern,original
Lakshmi   Hair   Cutting,MERCHANT,salon,local_pattern,augmented
Pearl Service Stati,MERCHANT,fuel,local_pattern,augmented
Pavitra Bullion,MERCHANT,jewellery,local_pattern,original
Babu Chartered Accou,MERCHANT,professional,local_pattern,augmented
Jai Mata Di Fuel Station,MERCHANT,fuel,local_pattern,original
Babu Fule Station,MERCHANT,fuel,local_pattern,augmented
ChoiceHerbalBeauty,MERCHANT,salon,local_pattern,augmented
Al No Paints,MERCHANT,hardware,local_pattern,augmented
Shetty/Communication,MERCHANT,electronics,local_pattern,augmented
Firdaus Vidya Mandir,MERCHANT,education,local_pattern,original
Bharat Saree House,MERCHANT,clothing,local_pattern,original
Mini Transport-777,MERCHANT,travel,local_pattern,augmented
iMcro Chemist,MERCHANT,medical,local_pattern,augmented
upreme omputers,MERCHANT,electronics,local_pattern,augmented
i- Tceh,MERCHANT,electronics,local_pattern,augmented
Rawat   Design   Studio,MERCHANT,professional,local_pattern,augmented
Rastogi-CNG-Station,MERCHANT,fuel,local_pattern,augmented
Mangalam Transport,MERCHANT,travel,local_pattern,original
Randhawa Digit,MERCHANT,electronics,local_pattern,augmented
CoralInstitute,MERCHANT,education,local_pattern,augmented
Hashmi Gold & Silevr,MERCHANT,jewellery,local_pattern,augmented
NEFT-Pandit Telecom,MERCHANT,electronics,local_pattern,augmented
Bhatt Beauty Parlour,MERCHANT,salon,local_pattern,original
Mode..,MERCHANT,electronics,local_pattern,augmented
Hashmi Stores,MERCHANT,local_shop,local_pattern,original
Dabu Indi,MERCHANT,fmcg,real_brand,augmented
Divya Photo Stuido,MERCHANT,stationery,local_pattern,augmented
Sunrise Electricals,MERCHANT,hardware,local_pattern,original
Bedi Food Point,MERCHANT,restaurant,local_pattern,original
Rohit ashion Hu,MERCHANT,clothing,local_pattern,augmented
P2P-Verma Vaishno Dhaba,MERCHANT,restaurant,local_pattern,augmented
Jagannath Coaching,MERCHANT,education,local_pattern,original
Mama Enterpies,MERCHANT,local_shop,local_pattern,augmented
IMPS-Classic Supermarket,MERCHANT,local_shop,local_pattern,augmented
Allied TV Reapir,MERCHANT,electronics,local_pattern,augmented
Mohit/Biryani/House,MERCHANT,restaurant,local_pattern,augmented
Munna-Tech,MERCHANT,electronics,local_pattern,augmented
Behera Cai Poit,MERCHANT,restaurant,local_pattern,augmented
Eme Bik Poi,MERCHANT,auto,local_pattern,augmented
Chaturvei Silk Huse,MERCHANT,clothing,local_pattern,augmented
Mukesh   Gas   Agency,MERCHANT,fuel,local_pattern,augmented
Cineepolis,MERCHANT,entertainment,real_brand,augmented
PAY-Budh Tax Consultant,MERCHANT,professional,local_pattern,augmented
NEFT-Subramanian Provision Store,MERCHANT,local_shop,local_pattern,augmented
Central   Confectionery,MERCHANT,restaurant,local_pattern,augmented
Gopal Courier Service-341,MERCHANT,travel,local_pattern,augmented
Sai_Building_Material,MERCHANT,hardware,local_pattern,augmented
Blue Plumbing,MERCHANT,hardware,local_pattern,original
Shri Ram Snack Bar,MERCHANT,restaurant,local_pattern,original
SandhuDesignStudio,MERCHANT,professional,local_pattern,augmented
OpalDrugHouse,MERCHANT,medical,local_pattern,augmented
Maa Laksvhmi Provision Store,MERCHANT,local_shop,local_pattern,augmented
Online Jewellery,MERCHANT,jewellery,local_pattern,original
Gaurav  Emporium,MERCHANT,local_shop,local_pattern,augmented
UPI-i- Kirana,MERCHANT,local_shop,local_pattern,augmented
sUnita   BurGeR   ZonE,MERCHANT,local_shop,desi_pattern,augmented
Pl Be Sa,MERCHANT,salon,local_pattern,augmented
Chaat Palace,MERCHANT,local_shop,desi_pattern,original
Tirupait Textiles,MERCHANT,clothing,local_pattern,augmented
Babu Beauty Parlour,MERCHANT,salon,local_pattern,original
Sai Mediclas,MERCHANT,medical,local_pattern,augmented
Sunita Chaat Corner,MERCHANT,restaurant,local_pattern,original
Accha Sanitary Ware,MERCHANT,hardware,local_pattern,original
Barkat Genea Store,MERCHANT,local_shop,local_pattern,augmented
Jain_Dental_Clinic,MERCHANT,medical,local_pattern,augmented
NEFT-Pintu Ki Dukan,MERCHANT,local_shop,desi_pattern,augmented
P2P-Natural Filling Station,MERCHANT,fuel,local_pattern,augmented
Randhawa Tyres,MERCHANT,auto,local_pattern,original
CentralEmporium,MERCHANT,local_shop,local_pattern,augmented
Soni Centre,MERCHANT,local_shop,local_pattern,original
Vikas.Institute,MERCHANT,education,local_pattern,augmented
Tech Sweet House ICZ,MERCHANT,restaurant,local_pattern,augmented
Modi Gems244,MERCHANT,jewellery,local_pattern,augmented
Be Ca,MERCHANT,travel,local_pattern,augmented
Jadhav Industries,MERCHANT,local_shop,local_pattern,original
Ajay.Health.Centre,MERCHANT,medical,local_pattern,augmented
Shri Sai Spare Parts,MERCHANT,auto,local_pattern,original
Bahvani Stores,MERCHANT,local_shop,local_pattern,augmented
Bhatt.Courier.Service,MERCHANT,travel,local_pattern,augmented
PoojaKiDukan,MERCHANT,local_shop,desi_pattern,augmented
Bandhan Bank,MERCHANT,banking,real_brand,original
Guru Design Sutdio,MERCHANT,professional,local_pattern,augmented
Sant   Tyre   House,MERCHANT,auto,local_pattern,augmented
Pandurang Garage,MERCHANT,auto,local_pattern,original
Sethji  Furniture,MERCHANT,furniture,local_pattern,augmented
Sunil Hardware-1884,MERCHANT,hardware,local_pattern,augmented
Chacha Dress Material,MERCHANT,clothing,local_pattern,original
Rajehs Enterprises,MERCHANT,local_shop,local_pattern,augmented
TopazUnisexSalon,MERCHANT,salon,local_pattern,augmented
PAY-Old Hair Studio,MERCHANT,salon,local_pattern,augmented
Pandurang   Pharmacy,MERCHANT,medical,local_pattern,augmented
bes***,MERCHANT,hardware,local_pattern,augmented
Nair Shoop,MERCHANT,local_shop,local_pattern,augmented
Aror Fish Corn,MERCHANT,local_shop,desi_pattern,augmented
Lakshmi Express,MERCHANT,travel,local_pattern,original
Rohit Gold House,MERCHANT,jewellery,local_pattern,original
SriBullion,MERCHANT,jewellery,local_pattern,augmented
Model Law Firm-592,MERCHANT,professional,local_pattern,augmented
Allied Home Decor,MERCHANT,furniture,local_pattern,original
Seelect Ortho Clinic,MERCHANT,medical,local_pattern,augmented
Gauri Furniture House,MERCHANT,furniture,local_pattern,original
Tirnga Hadware Store,MERCHANT,hardware,local_pattern,augmented
Tirupati LPG Gas VFR,MERCHANT,fuel,local_pattern,augmented
Dada-Book-Store,MERCHANT,stationery,local_pattern,augmented
Khan Fabrics/63,MERCHANT,clothing,local_pattern,augmented
Imperial Provision Store,MERCHANT,local_shop,local_pattern,original
Bii Ga Ag,MERCHANT,fuel,local_pattern,augmented
Murli Diamond,MERCHANT,jewellery,local_pattern,original
Bajwa.Digital.Studio,MERCHANT,stationery,local_pattern,augmented
Ma Va Dh,MERCHANT,restaurant,local_pattern,augmented
Sita   Ram   Garage,MERCHANT,auto,local_pattern,augmented
Parvati Paan Shop,MERCHANT,restaurant,local_pattern,original
Riku Ply & Hardare,MERCHANT,hardware,local_pattern,augmented
Gurdwara Hardrware,MERCHANT,hardware,local_pattern,augmented
Micro Electr.,MERCHANT,electronics,local_pattern,augmented
Malik Compuetrs,MERCHANT,electronics,local_pattern,augmented
NEFT-Vaghela Ka Store,MERCHANT,local_shop,desi_pattern,augmented
Om Logisticas,MERCHANT,travel,local_pattern,augmented
Kothari   Centre,MERCHANT,local_shop,local_pattern,augmented
Subham Juice Corner EOS,MERCHANT,restaurant,local_pattern,augmented
Bismillah Cement hStore,MERCHANT,hardware,local_pattern,augmented
Tandon  &  Sons,MERCHANT,local_shop,local_pattern,augmented
Maa Lakshmi Gagdets,MERCHANT,electronics,local_pattern,augmented
Re Bo St,MERCHANT,stationery,local_pattern,augmented
E-_Ayurvedic,MERCHANT,medical,local_pattern,augmented
Jai Hanuman Enterprise,MERCHANT,local_shop,local_pattern,original
Dinesh Tea Stall,MERCHANT,restaurant,local_pattern,original
Soni Salon BLJ,MERCHANT,salon,local_pattern,augmented
Raddhey Transport,MERCHANT,travel,local_pattern,augmented
Noor/LPG/Gas,MERCHANT,fuel,local_pattern,augmented
PAY-Qureshi Gold House,MERCHANT,jewellery,local_pattern,augmented
Sachin Consultants,MERCHANT,professional,local_pattern,original
TauCourier,MERCHANT,travel,local_pattern,augmented
Standard   Auto,MERCHANT,auto,local_pattern,augmented
Saxena Cefntre,MERCHANT,local_shop,local_pattern,augmented
Chettiar Gems,MERCHANT,jewellery,local_pattern,original
Royal Furnituer House,MERCHANT,furniture,local_pattern,augmented
Hashmi Saree Centr,MERCHANT,clothing,local_pattern,augmented
PAY-Mehta Hospital,MERCHANT,medical,local_pattern,augmented
ReddyChaiPoint,MERCHANT,local_shop,desi_pattern,augmented
Bag Point,MERCHANT,local_shop,desi_pattern,original
Sai Barber Shop-5784,MERCHANT,salon,local_pattern,augmented
